27,201001210481515,SFC,19,13,20,215,4300.00,2010-01-21 04:08:00.151500
28,201001200480814,SFC,21,26,80,217,17360.00,2010-01-20 04:08:00.081400
29,201001200480813,SFC,21,26,20,217,4340.00,2010-01-20 04:08:00.081300
30,201001190480027,SFC,21,3,60,215,12900.00,2010-01-19 04:08:00.002700
31,201001190480016,SFC,21,3,20,213,4260.00,2010-01-19 04:08:00.001600
32,201001190479997,SFC,22,22,100,209,20900.00,2010-01-19 04:07:00.999700
33,201001140477237,SFC,28,28,20,213,4260.00,2010-01-14 04:07:00.723700
34,201001140477236,SFC,28,28,20,209,4180.00,2010-01-14 04:07:00.723600
35,201001140477234,SFC,28,22,20,205,4100.00,2010-01-14 04:07:00.723400
36,201001110474495,SFC,26,26,20,201,4020.00,2010-01-11 04:07:00.449500
37,201001110474494,SFC,26,26,20,198,3960.00,2010-01-11 04:07:00.449400
38,201001100474326,SFC,26,28,20,195,3900.00,2010-01-10 04:07:00.432600
39,201001100474325,SFC,26,26,20,195,3900.00,2010-01-10 04:07:00.432500
40,201001100474318,SFC,26,28,20,192,3840.00,2010-01-10 04:07:00.431800
41,201001100474317,SFC,26,26,20,192,3840.00,2010-01-10 04:07:00.431700
42,201001100474316,SFC,26,26,20,189,3780.00,2010-01-10 04:07:00.431600
43,201001070473402,SFC,1,28,20,186,3720.00,2010-01-07 04:07:00.340200
44,201001070473400,SFC,1,22,23,185,4255.00,2010-01-07 04:07:00.340000
45,201001070472986,SFC,3,28,20,183,3660.00,2010-01-07 04:07:00.298600
46,201001070472984,SFC,26,28,20,180,3600.00,2010-01-07 04:07:00.298400
47,201001030469371,SFC,28,28,20,177,3540.00,2010-01-03 04:06:00.937100
48,201001030469366,SFC,28,28,20,174,3480.00,2010-01-03 04:06:00.936600
49,201001030469360,SFC,28,28,20,171,3420.00,2010-01-03 04:06:00.936000
50,201001030469355,SFC,28,28,20,168,3360.00,2010-01-03 04:06:00.935500
