18,201807166311713,STC,49,49,951,260,247260.00,2018-07-16 06:31:00.171300
19,201806206240096,STC,36,36,1,255,255.00,2018-06-20 06:24:00.009600
20,201805276157199,STC,22,20,10,250,2500.00,2018-05-27 06:15:00.719900
21,201802125772898,STC,19,19,68,308,20944.00,2018-02-12 05:07:00.728980
22,201802125772842,STC,19,19,741,308,228228.00,2018-02-12 05:07:00.728420
23,201802125772811,STC,26,19,10,306,3060.00,2018-02-12 05:07:00.728110
24,201802125772439,STC,19,19,10,300,3000.00,2018-02-12 05:07:00.724390
25,201802125772024,STC,19,19,10,295,2950.00,2018-02-12 05:07:00.720240
26,201802125771879,STC,19,19,957,290,277530.00,2018-02-12 05:07:00.718790
27,201802125771822,STC,59,19,10,285,2850.00,2018-02-12 05:07:00.718220
28,201802045750898,STC,59,53,40,280,11200.00,2018-02-04 05:07:00.508980
29,201802045750187,STC,59,53,21,275,5775.00,2018-02-04 05:07:00.501870
1,2019013001000001,STC,10,17,10,501,5010.00,2019-01-30 01:00:00.000100
2,2019011401000001,STC,10,56,10,478,4780.00,2019-01-14 01:00:00.000100
3,2019010801000001,STC,10,56,10,456,4560.00,2019-01-08 01:00:00.000100
